year,state,industry,startups_recognized,unit,note
2020,Himachal Pradesh,Green Technology,1,startups_recognized in absolute numbers,
2020,Himachal Pradesh,Food & Beverages,3,startups_recognized in absolute numbers,
2020,Himachal Pradesh,Education,1,startups_recognized in absolute numbers,
2020,Himachal Pradesh,Renewable Energy,2,startups_recognized in absolute numbers,
2020,Himachal Pradesh,Technology Hardware,1,startups_recognized in absolute numbers,
2020,Himachal Pradesh,Healthcare & Lifesciences,3,startups_recognized in absolute numbers,
2020,Himachal Pradesh,IT Services,2,startups_recognized in absolute numbers,
2020,Himachal Pradesh,Human Resources,1,startups_recognized in absolute numbers,
2020,Himachal Pradesh,Marketing,2,startups_recognized in absolute numbers,
2020,Himachal Pradesh,Non- Renewable Energy,2,startups_recognized in absolute numbers,
2020,Himachal Pradesh,Media & Entertainment,2,startups_recognized in absolute numbers,
2020,Himachal Pradesh,Retail,2,startups_recognized in absolute numbers,
2020,Himachal Pradesh,Professional & Commercial Services,1,startups_recognized in absolute numbers,
2020,Himachal Pradesh,Social Network,1,startups_recognized in absolute numbers,
2020,Himachal Pradesh,Textiles & Apparel,1,startups_recognized in absolute numbers,
2020,Himachal Pradesh,Travel & Tourism,6,startups_recognized in absolute numbers,
2020,Himachal Pradesh,Others,1,startups_recognized in absolute numbers,
2020,Haryana,Analytics,10,startups_recognized in absolute numbers,
2020,Haryana,Advertising,2,startups_recognized in absolute numbers,
2020,Haryana,Architecture Interior Design,4,startups_recognized in absolute numbers,
2020,Haryana,AR VR (Augmented + Virtual Reality),2,startups_recognized in absolute numbers,
2020,Haryana,Automotive,19,startups_recognized in absolute numbers,
2020,Haryana,Art & Photography,2,startups_recognized in absolute numbers,
2020,Haryana,Chemicals,2,startups_recognized in absolute numbers,
2020,Haryana,Computer Vision,4,startups_recognized in absolute numbers,
2020,Haryana,Telecommunication & Networking,6,startups_recognized in absolute numbers,
2020,Haryana,Construction,41,startups_recognized in absolute numbers,
2020,Haryana,Agriculture,28,startups_recognized in absolute numbers,
2020,Haryana,Aeronautics Aerospace & Defence,3,startups_recognized in absolute numbers,
2020,Haryana,AI,21,startups_recognized in absolute numbers,
2020,Haryana,Green Technology,23,startups_recognized in absolute numbers,
2020,Haryana,Events,6,startups_recognized in absolute numbers,
2020,Haryana,Fashion,16,startups_recognized in absolute numbers,
2020,Haryana,Finance Technology,30,startups_recognized in absolute numbers,
2020,Haryana,Enterprise Software,17,startups_recognized in absolute numbers,
2020,Haryana,Food & Beverages,42,startups_recognized in absolute numbers,
2020,Haryana,Design,5,startups_recognized in absolute numbers,
2020,Haryana,Dating Matrimonial,3,startups_recognized in absolute numbers,
2020,Haryana,Education,47,startups_recognized in absolute numbers,
2020,Haryana,Renewable Energy,22,startups_recognized in absolute numbers,
2020,Haryana,Technology Hardware,26,startups_recognized in absolute numbers,
2020,Haryana,Healthcare & Lifesciences,79,startups_recognized in absolute numbers,
2020,Haryana,Internet of Things,8,startups_recognized in absolute numbers,
2020,Haryana,IT Services,91,startups_recognized in absolute numbers,
2020,Haryana,Human Resources,16,startups_recognized in absolute numbers,
2020,Haryana,Marketing,24,startups_recognized in absolute numbers,
2020,Haryana,Nanotechnology,2,startups_recognized in absolute numbers,
2020,Haryana,Non- Renewable Energy,24,startups_recognized in absolute numbers,
2020,Haryana,Pets & Animals,2,startups_recognized in absolute numbers,
2020,Haryana,Media & Entertainment,6,startups_recognized in absolute numbers,
2020,Haryana,Retail,33,startups_recognized in absolute numbers,
2020,Haryana,House-Hold Services,6,startups_recognized in absolute numbers,
2020,Haryana,Professional & Commercial Services,52,startups_recognized in absolute numbers,
2020,Haryana,Sports,4,startups_recognized in absolute numbers,
2020,Haryana,Social Impact,6,startups_recognized in absolute numbers,
2020,Haryana,Social Network,9,startups_recognized in absolute numbers,
2020,Haryana,Textiles & Apparel,10,startups_recognized in absolute numbers,
2020,Haryana,Transportation & Storage,14,startups_recognized in absolute numbers,
2020,Haryana,Logistics,1,startups_recognized in absolute numbers,
2020,Haryana,Travel & Tourism,15,startups_recognized in absolute numbers,
2020,Haryana,Security Solutions,11,startups_recognized in absolute numbers,
2020,Haryana,Real Estate,9,startups_recognized in absolute numbers,
2020,Haryana,Other Specialty Retailers,9,startups_recognized in absolute numbers,
2020,Haryana,Safety,6,startups_recognized in absolute numbers,
2020,Haryana,Robotics,3,startups_recognized in absolute numbers,
2020,Haryana,Waste Management,4,startups_recognized in absolute numbers,
2020,Haryana,Others,4,startups_recognized in absolute numbers,
2020,Haryana,Toys and Games,1,startups_recognized in absolute numbers,
2020,Jammu and Kashmir,Architecture Interior Design,1,startups_recognized in absolute numbers,
2020,Jammu and Kashmir,Telecommunication & Networking,2,startups_recognized in absolute numbers,
2020,Jammu and Kashmir,Construction,5,startups_recognized in absolute numbers,
2020,Jammu and Kashmir,Green Technology,4,startups_recognized in absolute numbers,
2020,Jammu and Kashmir,Fashion,1,startups_recognized in absolute numbers,
2020,Jammu and Kashmir,Finance Technology,1,startups_recognized in absolute numbers,
2020,Jammu and Kashmir,Enterprise Software,1,startups_recognized in absolute numbers,
2020,Jammu and Kashmir,Food & Beverages,5,startups_recognized in absolute numbers,
2020,Jammu and Kashmir,Education,5,startups_recognized in absolute numbers,
2020,Jammu and Kashmir,Renewable Energy,4,startups_recognized in absolute numbers,
2020,Jammu and Kashmir,Technology Hardware,1,startups_recognized in absolute numbers,
2020,Jammu and Kashmir,Healthcare & Lifesciences,4,startups_recognized in absolute numbers,
2020,Jammu and Kashmir,Internet of Things,1,startups_recognized in absolute numbers,
2020,Jammu and Kashmir,IT Services,3,startups_recognized in absolute numbers,
2020,Jammu and Kashmir,Human Resources,1,startups_recognized in absolute numbers,
2020,Jammu and Kashmir,Marketing,2,startups_recognized in absolute numbers,
2020,Jammu and Kashmir,Non- Renewable Energy,4,startups_recognized in absolute numbers,
2020,Jammu and Kashmir,Pets & Animals,2,startups_recognized in absolute numbers,
2020,Jammu and Kashmir,Retail,3,startups_recognized in absolute numbers,
2020,Jammu and Kashmir,Professional & Commercial Services,6,startups_recognized in absolute numbers,
2020,Jammu and Kashmir,Textiles & Apparel,1,startups_recognized in absolute numbers,
2020,Jammu and Kashmir,Travel & Tourism,2,startups_recognized in absolute numbers,
2020,Jammu and Kashmir,Security Solutions,1,startups_recognized in absolute numbers,
2020,Jammu and Kashmir,Real Estate,3,startups_recognized in absolute numbers,
2020,Jammu and Kashmir,Other Specialty Retailers,1,startups_recognized in absolute numbers,
2020,Jharkhand,Analytics,1,startups_recognized in absolute numbers,
2020,Jharkhand,Advertising,2,startups_recognized in absolute numbers,
2020,Jharkhand,Automotive,2,startups_recognized in absolute numbers,
2020,Jharkhand,Art & Photography,2,startups_recognized in absolute numbers,
2020,Jharkhand,Chemicals,3,startups_recognized in absolute numbers,
2020,Jharkhand,Construction,9,startups_recognized in absolute numbers,
2020,Jharkhand,Agriculture,9,startups_recognized in absolute numbers,
2020,Jharkhand,AI,4,startups_recognized in absolute numbers,
2020,Jharkhand,Green Technology,5,startups_recognized in absolute numbers,
2020,Jharkhand,Events,1,startups_recognized in absolute numbers,
2020,Jharkhand,Fashion,1,startups_recognized in absolute numbers,
2020,Jharkhand,Finance Technology,2,startups_recognized in absolute numbers,
2020,Jharkhand,Enterprise Software,1,startups_recognized in absolute numbers,
2020,Jharkhand,Food & Beverages,9,startups_recognized in absolute numbers,
2020,Jharkhand,Design,2,startups_recognized in absolute numbers,
2020,Jharkhand,Education,11,startups_recognized in absolute numbers,
2020,Jharkhand,Renewable Energy,6,startups_recognized in absolute numbers,
2020,Jharkhand,Technology Hardware,2,startups_recognized in absolute numbers,
2020,Jharkhand,Healthcare & Lifesciences,7,startups_recognized in absolute numbers,
2020,Jharkhand,Internet of Things,1,startups_recognized in absolute numbers,
2020,Jharkhand,IT Services,17,startups_recognized in absolute numbers,
2020,Jharkhand,Human Resources,7,startups_recognized in absolute numbers,
2020,Jharkhand,Marketing,5,startups_recognized in absolute numbers,
2020,Jharkhand,Non- Renewable Energy,10,startups_recognized in absolute numbers,
2020,Jharkhand,Media & Entertainment,1,startups_recognized in absolute numbers,
2020,Jharkhand,Retail,4,startups_recognized in absolute numbers,
2020,Jharkhand,House-Hold Services,6,startups_recognized in absolute numbers,
2020,Jharkhand,Professional & Commercial Services,15,startups_recognized in absolute numbers,
2020,Jharkhand,Social Impact,1,startups_recognized in absolute numbers,
2020,Jharkhand,Textiles & Apparel,3,startups_recognized in absolute numbers,
2020,Jharkhand,Indic Language Startups,1,startups_recognized in absolute numbers,
2020,Jharkhand,Transportation & Storage,2,startups_recognized in absolute numbers,
2020,Jharkhand,Travel & Tourism,4,startups_recognized in absolute numbers,
2020,Jharkhand,Security Solutions,1,startups_recognized in absolute numbers,
2020,Jharkhand,Real Estate,3,startups_recognized in absolute numbers,
2020,Jharkhand,Other Specialty Retailers,2,startups_recognized in absolute numbers,
2020,Jharkhand,Safety,1,startups_recognized in absolute numbers,
2020,Jharkhand,Robotics,2,startups_recognized in absolute numbers,
2020,Bihar,Advertising,3,startups_recognized in absolute numbers,
2020,Bihar,Architecture Interior Design,3,startups_recognized in absolute numbers,
2020,Bihar,AR VR (Augmented + Virtual Reality),1,startups_recognized in absolute numbers,
2020,Bihar,Automotive,5,startups_recognized in absolute numbers,
2020,Bihar,Art & Photography,1,startups_recognized in absolute numbers,
2020,Bihar,Computer Vision,1,startups_recognized in absolute numbers,
2020,Bihar,Telecommunication & Networking,5,startups_recognized in absolute numbers,
2020,Bihar,Construction,52,startups_recognized in absolute numbers,
2020,Bihar,Agriculture,19,startups_recognized in absolute numbers,
2020,Bihar,Green Technology,3,startups_recognized in absolute numbers,
2020,Bihar,Events,1,startups_recognized in absolute numbers,
2020,Bihar,Fashion,2,startups_recognized in absolute numbers,
2020,Bihar,Finance Technology,4,startups_recognized in absolute numbers,
2020,Bihar,Enterprise Software,1,startups_recognized in absolute numbers,
2020,Bihar,Food & Beverages,10,startups_recognized in absolute numbers,
2020,Bihar,Design,1,startups_recognized in absolute numbers,
2020,Bihar,Dating Matrimonial,2,startups_recognized in absolute numbers,
2020,Bihar,Education,22,startups_recognized in absolute numbers,
2020,Bihar,Renewable Energy,3,startups_recognized in absolute numbers,
2020,Bihar,Technology Hardware,5,startups_recognized in absolute numbers,
2020,Bihar,Healthcare & Lifesciences,14,startups_recognized in absolute numbers,
2020,Bihar,Internet of Things,1,startups_recognized in absolute numbers,
2020,Bihar,IT Services,20,startups_recognized in absolute numbers,
2020,Bihar,Human Resources,10,startups_recognized in absolute numbers,
2020,Bihar,Marketing,9,startups_recognized in absolute numbers,
2020,Bihar,Non- Renewable Energy,16,startups_recognized in absolute numbers,
2020,Bihar,Pets & Animals,1,startups_recognized in absolute numbers,
2020,Bihar,Media & Entertainment,1,startups_recognized in absolute numbers,
2020,Bihar,Retail,8,startups_recognized in absolute numbers,
2020,Bihar,House-Hold Services,3,startups_recognized in absolute numbers,
2020,Bihar,Professional & Commercial Services,10,startups_recognized in absolute numbers,
2020,Bihar,Sports,2,startups_recognized in absolute numbers,
2020,Bihar,Social Impact,1,startups_recognized in absolute numbers,
2020,Bihar,Social Network,2,startups_recognized in absolute numbers,
2020,Bihar,Textiles & Apparel,4,startups_recognized in absolute numbers,
2020,Bihar,Indic Language Startups,1,startups_recognized in absolute numbers,
2020,Bihar,Transportation & Storage,4,startups_recognized in absolute numbers,
2020,Bihar,Travel & Tourism,2,startups_recognized in absolute numbers,
2020,Bihar,Security Solutions,5,startups_recognized in absolute numbers,
2020,Bihar,Real Estate,1,startups_recognized in absolute numbers,
2020,Bihar,Other Specialty Retailers,3,startups_recognized in absolute numbers,
2020,Bihar,Safety,2,startups_recognized in absolute numbers,
2020,Bihar,Others,1,startups_recognized in absolute numbers,
2020,Lakshadweep,IT Services,1,startups_recognized in absolute numbers,
2020,Kerala,Analytics,4,startups_recognized in absolute numbers,
2020,Kerala,Advertising,8,startups_recognized in absolute numbers,
2020,Kerala,Architecture Interior Design,3,startups_recognized in absolute numbers,
2020,Kerala,AR VR (Augmented + Virtual Reality),5,startups_recognized in absolute numbers,
2020,Kerala,Automotive,10,startups_recognized in absolute numbers,
2020,Kerala,Art & Photography,3,startups_recognized in absolute numbers,
2020,Kerala,Animation,2,startups_recognized in absolute numbers,
2020,Kerala,Chemicals,2,startups_recognized in absolute numbers,
2020,Kerala,Computer Vision,2,startups_recognized in absolute numbers,
2020,Kerala,Telecommunication & Networking,2,startups_recognized in absolute numbers,
2020,Kerala,Construction,11,startups_recognized in absolute numbers,
2020,Kerala,Agriculture,27,startups_recognized in absolute numbers,
2020,Kerala,Aeronautics Aerospace & Defence,8,startups_recognized in absolute numbers,
